Isolate_rep,Area_pix,Area_cm,Length_pix,Length_cm,Set,Isolate,Rep,Set2,Species
C-IASO2_1-13_R2,205865,13.83,23268.16,192.3,Set_7-4,C-IASO2_1-13,R2,Set_7,Pythium rostratifingens
C-IASO2_1-13_R2,128123,8.61,13303.59,109.95,Set_7-4,C-IASO2_1-13,R2,Set_7,Pythium rostratifingens
C-IASO2_1-13_R2,147582,9.92,16941.28,140.01,Set_7-4,C-IASO2_1-13,R2,Set_7,Pythium rostratifingens
C-IASO2_1-13_R2,191683,12.88,21224.42,175.41,Set_7-4,C-IASO2_1-13,R2,Set_7,Pythium rostratifingens
C-IASO2_1-13_R3,102927,6.92,11830.36,97.77,Set_7-4,C-IASO2_1-13,R3,Set_7,Pythium rostratifingens
C-IASO2_1-13_R3,89914,6.04,10037.85,82.96,Set_7-4,C-IASO2_1-13,R3,Set_7,Pythium rostratifingens
C-IASO2_1-13_R3,167311,11.24,17598.47,145.44,Set_7-4,C-IASO2_1-13,R3,Set_7,Pythium rostratifingens
C-IASO2_1-13_R3,87215,5.86,10456.24,86.42,Set_7-4,C-IASO2_1-13,R3,Set_7,Pythium rostratifingens
C-IASO2_1-13_R3,92452,6.21,9553.63,78.96,Set_7-4,C-IASO2_1-13,R3,Set_7,Pythium rostratifingens
C-ILSO2_3-25_R1,0,0,0,0,Set_7-4,C-ILSO2_3-25,R1,Set_7,Pythium ultimum
C-ILSO2_3-25_R1,0,0,0,0,Set_7-4,C-ILSO2_3-25,R1,Set_7,Pythium ultimum
C-ILSO2_3-25_R1,0,0,0,0,Set_7-4,C-ILSO2_3-25,R1,Set_7,Pythium ultimum
C-ILSO2_3-25_R1,0,0,0,0,Set_7-4,C-ILSO2_3-25,R1,Set_7,Pythium ultimum
C-ILSO2_3-25_R1,0,0,0,0,Set_7-4,C-ILSO2_3-25,R1,Set_7,Pythium ultimum
C-ILSO2_3-25_R2,11200,0.75,873.45,7.22,Set_7-4,C-ILSO2_3-25,R2,Set_7,Pythium ultimum
C-ILSO2_3-25_R2,0,0,0,0,Set_7-4,C-ILSO2_3-25,R2,Set_7,Pythium ultimum
C-ILSO2_3-25_R2,0,0,0,0,Set_7-4,C-ILSO2_3-25,R2,Set_7,Pythium ultimum
C-ILSO2_3-25_R2,0,0,0,0,Set_7-4,C-ILSO2_3-25,R2,Set_7,Pythium ultimum
C-ILSO2_3-25_R2,0,0,0,0,Set_7-4,C-ILSO2_3-25,R2,Set_7,Pythium ultimum
C-ILSO2_3-25_R3,0,0,0,0,Set_7-4,C-ILSO2_3-25,R3,Set_7,Pythium ultimum
C-ILSO2_3-25_R3,0,0,0,0,Set_7-4,C-ILSO2_3-25,R3,Set_7,Pythium ultimum
C-ILSO2_3-25_R3,0,0,0,0,Set_7-4,C-ILSO2_3-25,R3,Set_7,Pythium ultimum
C-ILSO2_3-25_R3,0,0,0,0,Set_7-4,C-ILSO2_3-25,R3,Set_7,Pythium ultimum
C-ILSO2_3-25_R3,0,0,0,0,Set_7-4,C-ILSO2_3-25,R3,Set_7,Pythium ultimum
C-ILSO2_5-5_R1,48076,3.23,5970.64,49.34,Set_7-4,C-ILSO2_5-5,R1,Set_7,Pythium inflatum
C-ILSO2_5-5_R1,73925,4.97,7752.75,64.07,Set_7-4,C-ILSO2_5-5,R1,Set_7,Pythium inflatum
C-ILSO2_5-5_R1,255255,17.15,26791.13,221.41,Set_7-4,C-ILSO2_5-5,R1,Set_7,Pythium inflatum
C-ILSO2_5-5_R1,42918,2.88,4222.99,34.9,Set_7-4,C-ILSO2_5-5,R1,Set_7,Pythium inflatum
C-ILSO2_5-5_R1,52051,3.5,4309.71,35.62,Set_7-4,C-ILSO2_5-5,R1,Set_7,Pythium inflatum
C-ILSO2_5-5_R2,58745,3.95,6746.69,55.76,Set_7-4,C-ILSO2_5-5,R2,Set_7,Pythium inflatum
C-ILSO2_5-5_R2,34134,2.29,3179.93,26.28,Set_7-4,C-ILSO2_5-5,R2,Set_7,Pythium inflatum
C-ILSO2_5-5_R2,134854,9.06,14525.32,120.04,Set_7-4,C-ILSO2_5-5,R2,Set_7,Pythium inflatum
C-ILSO2_5-5_R2,77031,5.18,8731.78,72.16,Set_7-4,C-ILSO2_5-5,R2,Set_7,Pythium inflatum
C-ILSO2_5-5_R2,92422,6.21,10010.41,82.73,Set_7-4,C-ILSO2_5-5,R2,Set_7,Pythium inflatum
C-ILSO2_5-5_R3,18087,1.22,2347.92,19.4,Set_7-4,C-ILSO2_5-5,R3,Set_7,Pythium inflatum
C-ILSO2_5-5_R3,24518,1.65,3602.82,29.78,Set_7-4,C-ILSO2_5-5,R3,Set_7,Pythium inflatum
C-ILSO2_5-5_R3,7721,0.52,638.79,5.28,Set_7-4,C-ILSO2_5-5,R3,Set_7,Pythium inflatum
C-ILSO2_5-5_R3,57744,3.88,4983.97,41.19,Set_7-4,C-ILSO2_5-5,R3,Set_7,Pythium inflatum
C-ILSO2_5-5_R3,19708,1.32,1696.19,14.02,Set_7-4,C-ILSO2_5-5,R3,Set_7,Pythium inflatum
C-KSSO2_1-18_R1,212576,14.28,22655.08,187.23,Set_7-4,C-KSSO2_1-18,R1,Set_7,Pythium inflatum
C-KSSO2_1-18_R1,53664,3.61,5395.28,44.59,Set_7-4,C-KSSO2_1-18,R1,Set_7,Pythium inflatum
C-KSSO2_1-18_R1,75126,5.05,8908.38,73.62,Set_7-4,C-KSSO2_1-18,R1,Set_7,Pythium inflatum
C-KSSO2_1-18_R1,57990,3.9,6967.71,57.58,Set_7-4,C-KSSO2_1-18,R1,Set_7,Pythium inflatum
C-KSSO2_1-18_R1,35207,2.37,4184.74,34.58,Set_7-4,C-KSSO2_1-18,R1,Set_7,Pythium inflatum
C-KSSO2_1-18_R2,38693,2.6,3342.01,27.62,Set_7-4,C-KSSO2_1-18,R2,Set_7,Pythium inflatum
C-KSSO2_1-18_R2,94263,6.33,12131.62,100.26,Set_7-4,C-KSSO2_1-18,R2,Set_7,Pythium inflatum
C-KSSO2_1-18_R2,192057,12.9,19350.85,159.92,Set_7-4,C-KSSO2_1-18,R2,Set_7,Pythium inflatum
C-KSSO2_1-18_R2,75680,5.08,8228.45,68,Set_7-4,C-KSSO2_1-18,R2,Set_7,Pythium inflatum
C-KSSO2_1-18_R2,176443,11.86,18594.62,153.67,Set_7-4,C-KSSO2_1-18,R2,Set_7,Pythium inflatum
C-KSSO2_1-18_R3,57746,3.88,6211.9,51.34,Set_7-4,C-KSSO2_1-18,R3,Set_7,Pythium inflatum
C-KSSO2_1-18_R3,230276,15.47,21542.95,178.04,Set_7-4,C-KSSO2_1-18,R3,Set_7,Pythium inflatum
C-KSSO2_1-18_R3,79862,5.37,8198.8,67.76,Set_7-4,C-KSSO2_1-18,R3,Set_7,Pythium inflatum
C-KSSO2_1-18_R3,95985,6.45,11242.6,92.91,Set_7-4,C-KSSO2_1-18,R3,Set_7,Pythium inflatum
C-KSSO2_1-18_R3,203942,13.7,21478.87,177.51,Set_7-4,C-KSSO2_1-18,R3,Set_7,Pythium inflatum
C-KSSO2_3-8_R1,160443,10.78,18566.05,153.44,Set_7-4,C-KSSO2_3-8,R1,Set_7,Pythium ultimum
C-KSSO2_3-8_R1,1254,0.08,111.06,0.92,Set_7-4,C-KSSO2_3-8,R1,Set_7,Pythium ultimum
C-KSSO2_3-8_R1,0,0,0,0,Set_7-4,C-KSSO2_3-8,R1,Set_7,Pythium ultimum
C-KSSO2_3-8_R1,0,0,0,0,Set_7-4,C-KSSO2_3-8,R1,Set_7,Pythium ultimum
C-KSSO2_3-8_R1,0,0,0,0,Set_7-4,C-KSSO2_3-8,R1,Set_7,Pythium ultimum
C-KSSO2_3-8_R2,60727,4.08,5982.34,49.44,Set_7-4,C-KSSO2_3-8,R2,Set_7,Pythium ultimum
C-KSSO2_3-8_R2,94346,6.34,10941.94,90.43,Set_7-4,C-KSSO2_3-8,R2,Set_7,Pythium ultimum
C-KSSO2_3-8_R2,61739,4.15,7520.37,62.15,Set_7-4,C-KSSO2_3-8,R2,Set_7,Pythium ultimum
C-KSSO2_3-8_R2,0,0,0,0,Set_7-4,C-KSSO2_3-8,R2,Set_7,Pythium ultimum
C-KSSO2_3-8_R2,0,0,0,0,Set_7-4,C-KSSO2_3-8,R2,Set_7,Pythium ultimum
C-KSSO2_3-8_R3,141294,9.49,15463.07,127.79,Set_7-4,C-KSSO2_3-8,R3,Set_7,Pythium ultimum
C-KSSO2_3-8_R3,49926,3.35,4998.31,41.31,Set_7-4,C-KSSO2_3-8,R3,Set_7,Pythium ultimum
C-KSSO2_3-8_R3,15686,1.05,1596.23,13.19,Set_7-4,C-KSSO2_3-8,R3,Set_7,Pythium ultimum
C-KSSO2_3-8_R3,25018,1.68,2328.01,19.24,Set_7-4,C-KSSO2_3-8,R3,Set_7,Pythium ultimum
C-KSSO2_3-8_R3,29684,1.99,3353.77,27.72,Set_7-4,C-KSSO2_3-8,R3,Set_7,Pythium ultimum
C-KSSO2_5-11_R1,244956,16.46,22667.57,187.34,Set_7-4,C-KSSO2_5-11,R1,Set_7,Pythium acanthicum
C-KSSO2_5-11_R1,217965,14.65,22079.88,182.48,Set_7-4,C-KSSO2_5-11,R1,Set_7,Pythium acanthicum
C-KSSO2_5-11_R1,149326,10.03,17319.81,143.14,Set_7-4,C-KSSO2_5-11,R1,Set_7,Pythium acanthicum
C-KSSO2_5-11_R1,184858,12.42,19450.47,160.75,Set_7-4,C-KSSO2_5-11,R1,Set_7,Pythium acanthicum
C-KSSO2_5-11_R1,180797,12.15,17708.03,146.35,Set_7-4,C-KSSO2_5-11,R1,Set_7,Pythium acanthicum
C-KSSO2_5-11_R2,224263,15.07,24886.97,205.68,Set_7-4,C-KSSO2_5-11,R2,Set_7,Pythium acanthicum
C-KSSO2_5-11_R2,158478,10.65,17148.2,141.72,Set_7-4,C-KSSO2_5-11,R2,Set_7,Pythium acanthicum
C-KSSO2_5-11_R2,237036,15.93,23247.44,192.13,Set_7-4,C-KSSO2_5-11,R2,Set_7,Pythium acanthicum
C-KSSO2_5-11_R2,264367,17.76,24131.96,199.44,Set_7-4,C-KSSO2_5-11,R2,Set_7,Pythium acanthicum
C-KSSO2_5-11_R2,238705,16.04,17870.01,147.69,Set_7-4,C-KSSO2_5-11,R2,Set_7,Pythium acanthicum
C-KSSO2_5-11_R3,211667,14.22,18422.75,152.25,Set_7-4,C-KSSO2_5-11,R3,Set_7,Pythium acanthicum
C-KSSO2_5-11_R3,320097,21.51,31838.4,263.13,Set_7-4,C-KSSO2_5-11,R3,Set_7,Pythium acanthicum
C-KSSO2_5-11_R3,239038,16.06,23253.64,192.18,Set_7-4,C-KSSO2_5-11,R3,Set_7,Pythium acanthicum
C-KSSO2_5-11_R3,201531,13.54,16832.73,139.11,Set_7-4,C-KSSO2_5-11,R3,Set_7,Pythium acanthicum
C-KSSO2_5-11_R3,164985,11.09,21078.81,174.21,Set_7-4,C-KSSO2_5-11,R3,Set_7,Pythium acanthicum
C-MICO2_3-24_R1,343847,23.1,28144.25,232.6,Set_7-4,C-MICO2_3-24,R1,Set_7,Pythium nodosum
C-MICO2_3-24_R1,271483,18.24,23025.51,190.29,Set_7-4,C-MICO2_3-24,R1,Set_7,Pythium nodosum
C-MICO2_3-24_R1,195066,13.11,16802.18,138.86,Set_7-4,C-MICO2_3-24,R1,Set_7,Pythium nodosum
C-MICO2_3-24_R1,238392,16.02,22219.93,183.64,Set_7-4,C-MICO2_3-24,R1,Set_7,Pythium nodosum
C-MICO2_3-24_R1,125864,8.46,15554.02,128.55,Set_7-4,C-MICO2_3-24,R1,Set_7,Pythium nodosum
C-MICO2_3-24_R2,156082,10.49,19796.24,163.61,Set_7-4,C-MICO2_3-24,R2,Set_7,Pythium nodosum
C-MICO2_3-24_R2,208615,14.02,21075.1,174.17,Set_7-4,C-MICO2_3-24,R2,Set_7,Pythium nodosum
C-MICO2_3-24_R2,131988,8.87,14789.98,122.23,Set_7-4,C-MICO2_3-24,R2,Set_7,Pythium nodosum
C-MICO2_3-24_R2,268480,18.04,24201.5,200.01,Set_7-4,C-MICO2_3-24,R2,Set_7,Pythium nodosum
C-MICO2_3-24_R2,151600,10.19,17724.31,146.48,Set_7-4,C-MICO2_3-24,R2,Set_7,Pythium nodosum
C-MICO2_3-24_R3,195548,13.14,18547.34,153.28,Set_7-4,C-MICO2_3-24,R3,Set_7,Pythium nodosum
C-MICO2_3-24_R3,166886,11.21,17173.88,141.93,Set_7-4,C-MICO2_3-24,R3,Set_7,Pythium nodosum
C-MICO2_3-24_R3,271967,18.27,24844.91,205.33,Set_7-4,C-MICO2_3-24,R3,Set_7,Pythium nodosum
C-MICO2_3-24_R3,30552,2.05,4239.06,35.03,Set_7-4,C-MICO2_3-24,R3,Set_7,Pythium nodosum
C-MICO2_3-24_R3,261602,17.58,21757.42,179.81,Set_7-4,C-MICO2_3-24,R3,Set_7,Pythium nodosum
C-MICO2_3-24_R3,196673,13.21,18583.81,153.59,Set_7-4,C-MICO2_3-24,R3,Set_7,Pythium nodosum
C-MICO2_3-24_R3,166744,11.2,17161.87,141.83,Set_7-4,C-MICO2_3-24,R3,Set_7,Pythium nodosum
C-MICO2_3-24_R3,277769,18.66,25110.54,207.53,Set_7-4,C-MICO2_3-24,R3,Set_7,Pythium nodosum
C-MICO2_3-24_R3,29014,1.95,4154.55,34.34,Set_7-4,C-MICO2_3-24,R3,Set_7,Pythium nodosum
C-MICO2_3-24_R3,261412,17.56,21671.99,179.11,Set_7-4,C-MICO2_3-24,R3,Set_7,Pythium nodosum
C-MISO2_1-14_R1,199514,13.41,19732.17,163.08,Set_7-4,C-MISO2_1-14,R1,Set_7,Pythium rostratifingens
C-MISO2_1-14_R1,252626,16.97,22920.63,189.43,Set_7-4,C-MISO2_1-14,R1,Set_7,Pythium rostratifingens
C-MISO2_1-14_R1,219605,14.76,20911,172.82,Set_7-4,C-MISO2_1-14,R1,Set_7,Pythium rostratifingens
C-MISO2_1-14_R1,204050,13.71,22041.28,182.16,Set_7-4,C-MISO2_1-14,R1,Set_7,Pythium rostratifingens
C-MISO2_1-14_R1,194097,13.04,22275.81,184.1,Set_7-4,C-MISO2_1-14,R1,Set_7,Pythium rostratifingens
C-MISO2_1-14_R2,271127,18.22,23051.34,190.51,Set_7-4,C-MISO2_1-14,R2,Set_7,Pythium rostratifingens
C-MISO2_1-14_R2,139892,9.4,17268.16,142.71,Set_7-4,C-MISO2_1-14,R2,Set_7,Pythium rostratifingens
C-MISO2_1-14_R2,235577,15.83,20356.16,168.23,Set_7-4,C-MISO2_1-14,R2,Set_7,Pythium rostratifingens
C-MISO2_1-14_R2,194325,13.06,20226.96,167.16,Set_7-4,C-MISO2_1-14,R2,Set_7,Pythium rostratifingens
C-MISO2_1-14_R2,215909,14.51,16629.8,137.44,Set_7-4,C-MISO2_1-14,R2,Set_7,Pythium rostratifingens
C-MISO2_1-14_R3,227823,15.31,25647.59,211.96,Set_7-4,C-MISO2_1-14,R3,Set_7,Pythium rostratifingens
C-MISO2_1-14_R3,140658,9.45,15019.98,124.13,Set_7-4,C-MISO2_1-14,R3,Set_7,Pythium rostratifingens
C-MISO2_1-14_R3,84762,5.7,9548.85,78.92,Set_7-4,C-MISO2_1-14,R3,Set_7,Pythium rostratifingens
C-MISO2_1-14_R3,163058,10.96,15658.62,129.41,Set_7-4,C-MISO2_1-14,R3,Set_7,Pythium rostratifingens
C-MISO2_1-14_R3,34702,2.33,4221.9,34.89,Set_7-4,C-MISO2_1-14,R3,Set_7,Pythium rostratifingens
C-MISO2_4-16_R1,265679,17.85,26437.73,218.49,Set_7-4,C-MISO2_4-16,R1,Set_7,Pythium acanthicum
C-MISO2_4-16_R1,247062,16.6,20489.18,169.33,Set_7-4,C-MISO2_4-16,R1,Set_7,Pythium acanthicum
C-MISO2_4-16_R1,214188,14.39,19461.66,160.84,Set_7-4,C-MISO2_4-16,R1,Set_7,Pythium acanthicum
C-MISO2_4-16_R1,243962,16.39,20899.26,172.72,Set_7-4,C-MISO2_4-16,R1,Set_7,Pythium acanthicum
C-MISO2_4-16_R1,285161,19.16,23613.39,195.15,Set_7-4,C-MISO2_4-16,R1,Set_7,Pythium acanthicum
C-MISO2_4-16_R2,241852,16.25,17518.52,144.78,Set_7-4,C-MISO2_4-16,R2,Set_7,Pythium acanthicum
C-MISO2_4-16_R2,317462,21.33,30334.81,250.7,Set_7-4,C-MISO2_4-16,R2,Set_7,Pythium acanthicum
C-MISO2_4-16_R2,299275,20.11,25637.12,211.88,Set_7-4,C-MISO2_4-16,R2,Set_7,Pythium acanthicum
C-MISO2_4-16_R2,210833,14.17,15742.28,130.1,Set_7-4,C-MISO2_4-16,R2,Set_7,Pythium acanthicum
C-MISO2_4-16_R2,189171,12.71,17569.96,145.21,Set_7-4,C-MISO2_4-16,R2,Set_7,Pythium acanthicum
C-MISO2_4-16_R3,239194,16.07,24819.24,205.12,Set_7-4,C-MISO2_4-16,R3,Set_7,Pythium acanthicum
C-MISO2_4-16_R3,262410,17.63,26862.18,222,Set_7-4,C-MISO2_4-16,R3,Set_7,Pythium acanthicum
C-MISO2_4-16_R3,223560,15.02,24000.84,198.35,Set_7-4,C-MISO2_4-16,R3,Set_7,Pythium acanthicum
C-MISO2_4-16_R3,99937,6.71,9214.18,76.15,Set_7-4,C-MISO2_4-16,R3,Set_7,Pythium acanthicum
C-MISO2_4-16_R3,232348,15.61,19939.29,164.79,Set_7-4,C-MISO2_4-16,R3,Set_7,Pythium acanthicum
C-MNSO2_1-20_R1,71141,4.78,7119.24,58.84,Set_7-4,C-MNSO2_1-20,R1,Set_7,Pythium ultimum
C-MNSO2_1-20_R1,37443,2.52,3994.11,33.01,Set_7-4,C-MNSO2_1-20,R1,Set_7,Pythium ultimum
C-MNSO2_1-20_R1,61101,4.11,6817.97,56.35,Set_7-4,C-MNSO2_1-20,R1,Set_7,Pythium ultimum
C-MNSO2_1-20_R1,15709,1.06,913.28,7.55,Set_7-4,C-MNSO2_1-20,R1,Set_7,Pythium ultimum
C-MNSO2_1-20_R1,0,0,0,0,Set_7-4,C-MNSO2_1-20,R1,Set_7,Pythium ultimum
C-MNSO2_1-20_R2,114496,7.69,11189.3,92.47,Set_7-4,C-MNSO2_1-20,R2,Set_7,Pythium ultimum
C-MNSO2_1-20_R2,33989,2.28,3208.12,26.51,Set_7-4,C-MNSO2_1-20,R2,Set_7,Pythium ultimum
C-MNSO2_1-20_R2,4994,0.34,249,2.06,Set_7-4,C-MNSO2_1-20,R2,Set_7,Pythium ultimum
C-MNSO2_1-20_R2,17752,1.19,1576.85,13.03,Set_7-4,C-MNSO2_1-20,R2,Set_7,Pythium ultimum
C-MNSO2_1-20_R2,0,0,0,0,Set_7-4,C-MNSO2_1-20,R2,Set_7,Pythium ultimum
C-MNSO2_1-20_R3,45637,3.07,5031.56,41.58,Set_7-4,C-MNSO2_1-20,R3,Set_7,Pythium ultimum
C-MNSO2_1-20_R3,33015,2.22,3544.21,29.29,Set_7-4,C-MNSO2_1-20,R3,Set_7,Pythium ultimum
C-MNSO2_1-20_R3,6435,0.43,294.86,2.44,Set_7-4,C-MNSO2_1-20,R3,Set_7,Pythium ultimum
C-MNSO2_1-20_R3,4839,0.33,294.81,2.44,Set_7-4,C-MNSO2_1-20,R3,Set_7,Pythium ultimum
C-MNSO2_1-20_R3,0,0,0,0,Set_7-4,C-MNSO2_1-20,R3,Set_7,Pythium ultimum
C-NDSO2_1-11_R1,186376,12.52,17312.23,143.08,Set_7-4,C-NDSO2_1-11,R1,Set_7,Pythium perplexum
C-NDSO2_1-11_R1,147479,9.91,17454.02,144.25,Set_7-4,C-NDSO2_1-11,R1,Set_7,Pythium perplexum
C-NDSO2_1-11_R1,152098,10.22,12170.35,100.58,Set_7-4,C-NDSO2_1-11,R1,Set_7,Pythium perplexum
C-NDSO2_1-11_R1,223855,15.04,25021.69,206.79,Set_7-4,C-NDSO2_1-11,R1,Set_7,Pythium perplexum
C-NDSO2_1-11_R1,131086,8.81,15827.9,130.81,Set_7-4,C-NDSO2_1-11,R1,Set_7,Pythium perplexum
C-NDSO2_1-11_R2,113142,7.6,13997.72,115.68,Set_7-4,C-NDSO2_1-11,R2,Set_7,Pythium perplexum
C-NDSO2_1-11_R2,195673,13.15,18058.8,149.25,Set_7-4,C-NDSO2_1-11,R2,Set_7,Pythium perplexum
C-NDSO2_1-11_R2,103051,6.92,10124.1,83.67,Set_7-4,C-NDSO2_1-11,R2,Set_7,Pythium perplexum
C-NDSO2_1-11_R2,218330,14.67,24102.19,199.19,Set_7-4,C-NDSO2_1-11,R2,Set_7,Pythium perplexum
C-NDSO2_1-11_R2,0,0,0,0,Set_7-4,C-NDSO2_1-11,R2,Set_7,Pythium perplexum
C-NDSO2_1-11_R3,159011,10.68,18296.11,151.21,Set_7-4,C-NDSO2_1-11,R3,Set_7,Pythium perplexum
C-NDSO2_1-11_R3,224158,15.06,23114.57,191.03,Set_7-4,C-NDSO2_1-11,R3,Set_7,Pythium perplexum
C-NDSO2_1-11_R3,185550,12.47,21869.64,180.74,Set_7-4,C-NDSO2_1-11,R3,Set_7,Pythium perplexum
C-NDSO2_1-11_R3,305129,20.5,29642.46,244.98,Set_7-4,C-NDSO2_1-11,R3,Set_7,Pythium perplexum
C-NDSO2_1-11_R3,151511,10.18,17323.6,143.17,Set_7-4,C-NDSO2_1-11,R3,Set_7,Pythium perplexum
C-NESO2_6-5_R1,111204,7.47,10483.24,86.64,Set_7-4,C-NESO2_6-5,R1,Set_7,Pythium rostratifingens
C-NESO2_6-5_R1,112431,7.55,11633.91,96.15,Set_7-4,C-NESO2_6-5,R1,Set_7,Pythium rostratifingens
C-NESO2_6-5_R1,114444,7.69,11316.11,93.52,Set_7-4,C-NESO2_6-5,R1,Set_7,Pythium rostratifingens
C-NESO2_6-5_R1,126811,8.52,13620.17,112.56,Set_7-4,C-NESO2_6-5,R1,Set_7,Pythium rostratifingens
C-NESO2_6-5_R1,145784,9.8,17108.11,141.39,Set_7-4,C-NESO2_6-5,R1,Set_7,Pythium rostratifingens
C-NESO2_6-5_R2,189691,12.75,19974.31,162.39,Set_7-4,C-NESO2_6-5,R2,Set_7,Pythium rostratifingens
C-NESO2_6-5_R2,154517,10.38,14440,117.4,Set_7-4,C-NESO2_6-5,R2,Set_7,Pythium rostratifingens
C-NESO2_6-5_R2,129291,8.69,14190.47,115.37,Set_7-4,C-NESO2_6-5,R2,Set_7,Pythium rostratifingens
C-NESO2_6-5_R2,96276,6.47,9800.69,79.68,Set_7-4,C-NESO2_6-5,R2,Set_7,Pythium rostratifingens
C-NESO2_6-5_R2,33054,2.22,3797.29,30.87,Set_7-4,C-NESO2_6-5,R2,Set_7,Pythium rostratifingens
C-NESO2_6-5_R3,196387,13.2,21034.98,171.02,Set_7-4,C-NESO2_6-5,R3,Set_7,Pythium rostratifingens
C-NESO2_6-5_R3,76763,5.16,10335.44,84.03,Set_7-4,C-NESO2_6-5,R3,Set_7,Pythium rostratifingens
C-NESO2_6-5_R3,107828,7.25,12836.6,104.36,Set_7-4,C-NESO2_6-5,R3,Set_7,Pythium rostratifingens
C-NESO2_6-5_R3,263740,17.72,22924.84,186.38,Set_7-4,C-NESO2_6-5,R3,Set_7,Pythium rostratifingens
C-NESO2_6-5_R3,202392,13.6,18369.82,149.35,Set_7-4,C-NESO2_6-5,R3,Set_7,Pythium rostratifingens
CONTROL_NR_R1,152592,10.25,17429.3,141.7,Set_7-4,CONTROL_NR,R1,Set_7,CONTROL_NR
CONTROL_NR_R1,202158,13.58,17228.48,140.07,Set_7-4,CONTROL_NR,R1,Set_7,CONTROL_NR
CONTROL_NR_R1,235002,15.79,20261.3,164.73,Set_7-4,CONTROL_NR,R1,Set_7,CONTROL_NR
CONTROL_NR_R1,208967,14.04,18045.47,146.71,Set_7-4,CONTROL_NR,R1,Set_7,CONTROL_NR
CONTROL_NR_R1,226369,15.21,22259.08,180.97,Set_7-4,CONTROL_NR,R1,Set_7,CONTROL_NR
CONTROL_NR_R2,250022,16.8,23122.83,187.99,Set_7-4,CONTROL_NR,R2,Set_7,CONTROL_NR
CONTROL_NR_R2,199745,13.42,18172.64,147.75,Set_7-4,CONTROL_NR,R2,Set_7,CONTROL_NR
CONTROL_NR_R2,243386,16.35,18863.21,153.36,Set_7-4,CONTROL_NR,R2,Set_7,CONTROL_NR
CONTROL_NR_R2,183949,12.36,15835.62,128.74,Set_7-4,CONTROL_NR,R2,Set_7,CONTROL_NR
CONTROL_NR_R2,148779,10,19067.51,155.02,Set_7-4,CONTROL_NR,R2,Set_7,CONTROL_NR
CONTROL_NR_R3,126320,8.49,14727.77,119.74,Set_7-4,CONTROL_NR,R3,Set_7,CONTROL_NR
CONTROL_NR_R3,152212,10.23,18357,149.24,Set_7-4,CONTROL_NR,R3,Set_7,CONTROL_NR
CONTROL_NR_R3,159257,10.7,15388.25,125.11,Set_7-4,CONTROL_NR,R3,Set_7,CONTROL_NR
CONTROL_NR_R3,281871,18.94,28173.05,229.05,Set_7-4,CONTROL_NR,R3,Set_7,CONTROL_NR
CONTROL_NR_R3,212505,14.28,22339.55,181.62,Set_7-4,CONTROL_NR,R3,Set_7,CONTROL_NR
CONTROL_R1,194919,13.1,19732.5,160.43,Set_7-4,CONTROL,R1,Set_7,CONTROL
CONTROL_R1,267598,17.98,26221.61,213.18,Set_7-4,CONTROL,R1,Set_7,CONTROL
CONTROL_R1,227907,15.31,20159.83,163.9,Set_7-4,CONTROL,R1,Set_7,CONTROL
CONTROL_R1,225087,15.12,19212.15,156.2,Set_7-4,CONTROL,R1,Set_7,CONTROL
CONTROL_R1,92140,6.19,10618.38,86.33,Set_7-4,CONTROL,R1,Set_7,CONTROL
CONTROL_R2,253823,17.05,24689.9,200.73,Set_7-4,CONTROL,R2,Set_7,CONTROL
CONTROL_R2,188699,12.68,20340.46,165.37,Set_7-4,CONTROL,R2,Set_7,CONTROL
CONTROL_R2,206182,13.85,21255.38,172.81,Set_7-4,CONTROL,R2,Set_7,CONTROL
CONTROL_R2,194059,13.04,21347.62,173.56,Set_7-4,CONTROL,R2,Set_7,CONTROL
CONTROL_R2,223152,14.99,17820.94,144.89,Set_7-4,CONTROL,R2,Set_7,CONTROL
CONTROL_R3,256484,17.23,23574.32,191.66,Set_7-4,CONTROL,R3,Set_7,CONTROL
CONTROL_R3,139731,9.39,14629.07,118.94,Set_7-4,CONTROL,R3,Set_7,CONTROL
CONTROL_R3,198969,13.37,18407.99,149.66,Set_7-4,CONTROL,R3,Set_7,CONTROL
CONTROL_R3,237469,15.96,20303.63,165.07,Set_7-4,CONTROL,R3,Set_7,CONTROL
CONTROL_R3,171289,11.51,18604.05,151.25,Set_7-4,CONTROL,R3,Set_7,CONTROL
INSO_3-43_R1,86480,5.81,10677.26,86.81,Set_7-4,INSO_3-43,R1,Set_7,Pythium spinosum
INSO_3-43_R1,223665,15.03,21578.84,175.44,Set_7-4,INSO_3-43,R1,Set_7,Pythium spinosum
INSO_3-43_R1,163086,10.96,20112.63,163.52,Set_7-4,INSO_3-43,R1,Set_7,Pythium spinosum
INSO_3-43_R1,282783,19,25363.3,206.21,Set_7-4,INSO_3-43,R1,Set_7,Pythium spinosum
INSO_3-43_R1,90561,6.08,11751.68,95.54,Set_7-4,INSO_3-43,R1,Set_7,Pythium spinosum
INSO_3-43_R2,215277,14.46,18459.72,150.08,Set_7-4,INSO_3-43,R2,Set_7,Pythium spinosum
INSO_3-43_R2,148321,9.97,13245.15,107.68,Set_7-4,INSO_3-43,R2,Set_7,Pythium spinosum
INSO_3-43_R2,193596,13.01,19315.96,157.04,Set_7-4,INSO_3-43,R2,Set_7,Pythium spinosum
